matchLinkId;teamAId;teamBId;kefs
2322023;6665;4991;[[1.51, 2.55], [1.32, 3.26], [1.35, 3.25], [1.32, 3.28], [1.32, 3.26], [1.45, 2.72], [1.26, 3.11], [1.28, 3.37], [1.33, 2.87], [1.4, 2.75]]
2322238;4501;6343;[[1.72, 2.02], [1.94, 1.87], [1.74, 2.04], [1.72, 2.01], [1.89, 1.82], [1.85, 1.85], [1.95, 1.75], [1.72, 2.0]]
2322024;4608;6665;[[2.3, 1.62], [2.33, 1.58], [2.53, 1.53], [2.34, 1.59], [2.33, 1.58], [2.25, 1.6], [2.15, 1.6], [2.17, 1.63], [2.2, 1.6], [2.37, 1.53]]
2321762;8574;8895;[[1.75, 1.96]]
2322240;4501;6343;[[1.26, 3.54], [1.43, 2.84], [1.29, 3.46], [1.26, 3.52], [1.35, 2.74], [1.27, 3.35]]
2321872;8895;8574;[[2.26, 1.53], [1.96, 1.75]]
2322241;7820;8847;[[1.98, 1.79], [2.01, 1.75], [2.08, 1.76], [2.03, 1.76], [2.01, 1.75], [1.86, 1.87], [1.89, 1.82], [2.0, 1.72], [1.95, 1.75]]
2321761;7653;8113;[[1.65, 2.1], [1.75, 1.95], [1.66, 2.08]]
2321871;8113;7653;[[2.02, 1.69], [1.07, 6.96], [1.9, 1.8], [2.08, 1.66]]
2321757;6799;8895;[[1.91, 1.8], [2.29, 1.55], [2.1, 1.65], [2.1, 1.66], [2.26, 1.57]]
2321867;8895;6799;[[1.61, 2.13], [1.62, 2.15], [1.65, 2.1], [1.66, 2.1], [1.87, 1.87]]
2321756;8297;8574;[[1.11, 4.44], [1.13, 5.09], [1.15, 4.75], [1.14, 5.0], [1.21, 3.92]]
2321866;8574;8297;[[4.32, 1.11], [13.05, 1.0], [4.75, 1.15], [5.0, 1.14], [3.92, 1.21]]
2322243;6301;7726;[[1.62, 2.25], [1.46, 2.6], [1.47, 2.72], [1.47, 2.62], [1.46, 2.6], [1.31, 2.99], [1.34, 2.77], [1.32, 3.09], [1.5, 2.4], [1.44, 2.62]]
2322169;5158;8815;[[1.2, 4.24], [1.13, 6.06], [1.21, 4.28], [1.2, 4.24], [1.33, 3.3], [1.19, 3.56], [1.19, 4.15], [1.25, 3.55], [1.16, 4.5]]
2322028;7367;6134;[[2.3, 1.59], [2.56, 1.48], [2.54, 1.52], [2.59, 1.49], [2.56, 1.48], [2.47, 1.49], [2.59, 1.4], [2.77, 1.4], [2.55, 1.45], [2.62, 1.44]]
2322204;8120;8721;[[1.46, 2.65], [1.45, 2.56], [1.57, 2.42], [1.46, 2.58], [1.44, 2.54], [1.47, 2.49], [1.42, 2.53], [1.37, 2.84], [1.4, 2.75], [1.4, 2.75]]
2322205;6375;6652;[[1.85, 1.91], [1.43, 2.63], [1.44, 2.65], [1.42, 2.6], [1.97, 1.75], [1.47, 2.39], [1.45, 2.55], [2.05, 1.7], [1.33, 3.25]]
2322115;6134;7613;[[1.49, 2.55], [1.36, 3.01], [1.4, 2.95], [1.37, 3.04], [1.36, 3.01], [1.47, 2.5], [1.34, 2.75], [1.34, 2.98], [1.4, 2.75], [1.4, 2.75]]
2322206;8772;6343;[[5.01, 1.07], [6.44, 1.08], [4.75, 1.15], [6.0, 1.11], [6.32, 1.12]]
2322216;8513;7701;[[2.18, 1.62], [2.36, 1.6], [2.2, 1.64], [2.17, 1.62], [2.12, 1.64], [2.19, 1.58], [2.19, 1.6], [2.2, 1.6], [2.5, 1.5]]
2322207;8473;8846;[[1.74, 2.05], [1.69, 2.04], [1.68, 2.2], [1.71, 2.06], [1.68, 2.02], [1.59, 2.23], [1.58, 2.18], [1.58, 2.23], [1.65, 2.1], [1.72, 2.0]]
2322208;9029;8462;[[1.78, 1.99], [1.8, 1.92], [2.0, 1.83], [1.81, 1.93], [1.78, 1.9], [1.77, 1.93], [1.85, 1.86], [1.75, 1.96], [1.85, 1.85], [1.8, 1.9]]
2322209;4674;7187;[[1.49, 2.55], [1.5, 2.41], [1.49, 2.64], [1.52, 2.44], [1.49, 2.39], [1.35, 2.96], [1.43, 2.49], [1.37, 2.84], [1.45, 2.55]]
2322210;7681;4468;[[1.53, 2.45], [1.4, 2.73], [1.5, 2.6], [1.41, 2.76], [1.39, 2.71], [1.35, 2.69], [1.31, 2.88], [1.42, 2.65], [1.5, 2.4], [1.53, 2.37]]
2322217;8263;7187;[[2.19, 1.62], [2.23, 1.66], [2.21, 1.63], [2.18, 1.61], [1.93, 1.78], [2.04, 1.68], [1.96, 1.75], [2.1, 1.65], [2.25, 1.57]]
2322211;7169;6978;[[2.65, 1.46], [2.5, 1.47], [2.71, 1.47], [2.52, 1.48], [2.48, 1.46], [2.28, 1.56], [2.3, 1.51], [2.41, 1.5], [2.55, 1.45], [2.75, 1.4]]
2322030;9013;7653;[[4.03, 1.2], [3.2, 1.3], [4.0, 1.22]]
2322031;7653;9013;[[1.34, 2.78], [14.12, 1.0], [1.3, 3.2], [1.22, 4.0], [14.0, 1.01]]
2322032;8900;8297;[[4.98, 1.07], [5.54, 1.11], [5.8, 1.1], [6.5, 1.1]]
2322278;6673;7726;[[1.21, 4.25], [1.09, 7.37], [1.11, 6.55], [1.1, 7.44], [1.09, 7.37], [1.12, 6.3], [1.07, 5.0], [1.08, 6.44], [1.12, 5.25], [1.12, 5.5]]
2322033;8297;8900;[[1.12, 4.3], [1.11, 5.54], [1.1, 5.8], [1.1, 6.5], [1.1, 6.97]]
2322200;8728;6799;[[1.12, 5.25], [1.13, 5.09], [1.06, 9.5], [1.12, 5.5], [1.12, 5.4]]
2322201;8899;8051;[[1.32, 3.1], [1.35, 2.93], [1.36, 3.2], [1.33, 3.25], [1.42, 2.87]]
2322219;8885;9039;[[1.65, 2.1], [1.5, 2.4], [1.84, 1.99], [1.72, 2.0], [1.71, 2.05]]
2322279;6290;7157;[[1.81, 1.93], [1.87, 1.94], [1.83, 1.95], [1.81, 1.93], [1.74, 2.08], [1.79, 1.92], [1.7, 2.02], [1.7, 2.05], [1.66, 2.1]]
2322218;8751;8297;[[8.0, 1.05], [7.27, 1.05], [10.5, 1.05], [8.5, 1.05], [10.5, 1.04]]
2322263;8068;7701;[[1.73, 2.1], [1.59, 2.27], [1.69, 2.19], [1.6, 2.29], [1.59, 2.27], [1.53, 2.28], [1.53, 2.33], [1.65, 2.1], [1.66, 2.1]]
2322264;6902;7092;[[1.08, 7.1], [1.08, 7.77], [1.09, 7.15], [1.08, 7.08], [1.04, 5.57], [1.08, 6.44], [1.12, 5.25], [1.08, 7.0]]
2322268;7701;7092;[[1.13, 5.38], [1.12, 6.4], [1.14, 5.43], [1.13, 5.38], [1.1, 4.56], [1.1, 4.51], [1.19, 4.24], [1.1, 5.75], [1.11, 6.0]]
2322285;6375;8772;[[1.24, 3.24], [1.19, 4.15], [1.22, 3.8], [1.2, 4.33], [1.26, 3.12]]
2322286;8721;4674;[[2.15, 1.67], [1.85, 1.88], [1.84, 1.98], [1.86, 1.89], [1.84, 1.87], [1.81, 1.9], [1.96, 1.75], [1.9, 1.8], [2.1, 1.65]]
2322287;6652;8120;[[2.9, 1.39], [2.72, 1.4], [3.16, 1.36], [2.76, 1.42], [2.72, 1.4], [2.79, 1.34], [2.85, 1.32], [2.89, 1.36], [2.95, 1.35], [3.25, 1.33]]
2322269;6902;7701;[[1.6, 2.26], [1.61, 2.34], [1.62, 2.28], [1.6, 2.26], [1.6, 2.16], [1.62, 2.12], [1.67, 2.09], [1.61, 2.2]]
2319917;5991;7175;[[1.85, 1.95], [2.09, 1.75], [1.9, 1.81], [2.1, 1.67], [2.05, 1.7], [2.0, 1.72]]
2319919;7175;5991;[[1.92, 1.85], [1.03, 10.71], [1.95, 1.86], [1.1, 6.47], [1.03, 10.7], [1.56, 2.4], [1.6, 2.15], [1.67, 2.1], [1.7, 2.05], [1.72, 2.0]]
2322228;6665;5995;[[1.39, 3.0], [1.44, 2.63], [1.47, 2.69], [1.47, 2.69], [1.46, 2.67], [1.41, 2.53], [1.34, 3.0], [1.36, 2.7], [1.44, 2.62]]
2322242;7489;7017;[[1.57, 2.35], [1.48, 2.54], [1.52, 2.56], [1.49, 2.56], [1.48, 2.54], [1.75, 1.96], [1.38, 2.62], [1.43, 2.61], [1.5, 2.4], [1.44, 2.62]]
2322257;4982;6762;[[2.93, 1.35], [2.88, 1.42], [2.95, 1.37], [2.9, 1.34], [3.11, 1.32], [3.13, 1.26], [3.09, 1.32], [2.75, 1.4], [2.62, 1.44]]
2322258;4602;8850;[[1.28, 3.5], [1.12, 6.35], [1.0, 17.0]]
2322277;8504;6220;[[1.34, 3.02], [1.26, 3.87], [1.36, 3.05], [1.34, 3.0], [1.28, 3.04], [1.24, 3.25], [1.3, 3.2], [1.28, 3.35], [1.33, 3.25]]
2322282;4501;6978;[[2.0, 1.77], [2.05, 1.7], [2.04, 1.79], [2.08, 1.73], [2.06, 1.71], [1.96, 1.76], [1.97, 1.73], [2.0, 1.72], [2.05, 1.7], [2.0, 1.72]]
2319920;4494;5929;[[1.64, 2.25], [1.53, 2.43], [1.52, 2.55], [1.54, 2.44], [1.53, 2.43], [1.55, 2.32], [1.5, 2.5], [1.57, 2.25]]
2322229;5995;6665;[[3.0, 1.39], [8.87, 1.05], [2.8, 1.44], [8.96, 1.06], [8.87, 1.05], [8.9, 1.02], [2.61, 1.39], [2.78, 1.4], [2.87, 1.33], [2.62, 1.44]]
2322283;4674;4501;[[1.77, 2.0], [1.75, 1.98], [1.93, 1.87], [1.78, 2.01], [1.76, 1.99], [1.78, 1.94], [1.82, 1.88], [1.85, 1.85], [1.65, 2.1]]
2319921;5929;4494;[[2.25, 1.64], [4.2, 1.21], [2.02, 1.8], [4.22, 1.22], [4.2, 1.21], [1.34, 3.2], [1.97, 1.74], [4.04, 1.21], [1.9, 1.8], [2.0, 1.72]]
2322259;7489;8209;[[2.5, 2.0], [1.75, 2.09], [1.36, 3.0]]
2322230;6667;5995;[[1.44, 2.8], [1.6, 2.3], [1.6, 2.36], [1.61, 2.32], [1.6, 2.3], [1.63, 2.1], [1.52, 2.4], [1.45, 2.37], [1.44, 2.62]]
2322284;6978;7367;[[2.05, 1.74], [2.12, 1.67], [2.0, 1.82], [2.14, 1.69], [2.12, 1.67], [2.26, 1.55], [2.19, 1.58], [2.02, 1.7], [2.05, 1.7], [2.0, 1.72]]
2319943;8068;4991;[[3.1, 1.35], [3.43, 1.32], [3.15, 1.26], [3.81, 1.23], [3.55, 1.25], [4.0, 1.22]]
2322231;5995;6667;[[2.8, 1.44], [2.26, 1.6], [2.18, 1.69], [2.29, 1.62], [2.27, 1.6], [2.1, 1.65], [2.1, 1.63], [2.1, 1.67], [2.3, 1.5], [2.62, 1.44]]
2319944;4991;8068;[[1.35, 3.1], [1.14, 5.33], [1.27, 3.84], [1.07, 7.72], [1.14, 5.33], [1.21, 3.41], [1.04, 8.55], [1.14, 5.0], [1.22, 4.0]]
2322288;8051;6290;[[3.35, 1.28], [3.2, 1.3], [3.76, 1.24], [4.5, 1.16]]
2322289;8113;7653;[[2.02, 1.74], [1.99, 1.74], [1.99, 1.72], [2.19, 1.6], [1.95, 1.75], [2.37, 1.53]]
2322301;5973;7106;[[1.2, 4.55], [1.21, 4.0], [1.24, 4.1], [1.23, 4.06], [1.15, 3.95], [1.2, 4.09], [1.25, 3.55], [1.25, 3.75]]
2319592;7157;6211;[[2.48, 1.49], [2.31, 1.62], [2.53, 1.52], [2.51, 1.51], [2.14, 1.61], [2.57, 1.46], [2.4, 1.5], [2.62, 1.44]]
2322302;7106;5973;[[4.55, 1.2], [3.86, 1.25], [3.46, 1.31], [3.48, 1.31], [3.86, 1.25], [3.98, 1.22], [2.83, 1.32], [3.35, 1.28], [3.0, 1.3], [3.75, 1.25]]
2319593;6211;7157;[[1.5, 2.54], [1.51, 2.59], [1.51, 2.55], [1.5, 2.54], [1.44, 2.74], [1.51, 2.31], [1.62, 2.18], [1.33, 3.1], [1.44, 2.62]]
2322290;8297;7830;[[1.45, 2.63], [1.41, 2.6], [1.47, 2.39], [1.45, 2.55], [1.45, 2.55], [1.57, 2.25]]
2322291;6267;8728;[[1.19, 3.55], [1.18, 4.28]]
2322303;6290;6673;[[2.65, 1.48], [2.98, 1.38], [2.38, 1.59], [3.01, 1.39], [2.98, 1.38], [2.33, 1.5], [3.08, 1.33], [2.4, 1.5], [2.62, 1.44]]
2319594;6615;5422;[[1.25, 3.95], [1.26, 3.77], [1.33, 3.35], [1.26, 3.78], [1.26, 3.77], [1.2, 3.5], [1.23, 3.81], [1.28, 3.4], [1.25, 3.75]]
2322281;6211;7106;[[1.47, 2.6], [1.38, 2.89], [1.4, 2.99], [1.39, 2.92], [1.38, 2.89], [1.32, 2.83], [1.22, 3.82], [1.3, 3.2], [1.3, 3.4]]
2322304;6673;6290;[[1.51, 2.55], [1.38, 2.98], [1.5, 2.62], [1.39, 3.01], [1.38, 2.98], [1.5, 2.48], [1.34, 2.76], [1.33, 3.08], [1.45, 2.55], [1.4, 2.75]]
2319595;5422;6615;[[3.95, 1.25], [2.52, 1.51], [2.43, 1.57], [2.53, 1.52], [2.52, 1.51], [4.34, 1.21], [2.2, 1.57], [3.81, 1.23], [2.6, 1.44], [2.5, 1.5]]
2319596;7801;6290;[[3.0, 1.39], [2.9, 1.4], [3.83, 1.27], [2.91, 1.41], [2.9, 1.4], [2.76, 1.34], [3.5, 1.26], [2.95, 1.35], [3.25, 1.33]]
2319597;6290;7801;[[1.41, 2.9], [1.4, 2.9], [1.38, 3.09], [1.41, 2.91], [1.4, 2.9], [1.1, 6.7], [1.21, 3.42], [1.14, 4.97], [1.35, 2.95], [1.25, 3.75]]
2322265;7532;7892;[[1.17, 5.0], [1.2, 4.28], [1.14, 5.67], [1.21, 4.31], [1.2, 4.27], [1.17, 3.76], [1.16, 3.83], [1.15, 4.72], [1.15, 4.75], [1.12, 5.5]]
2322266;8481;4863;[[2.2, 1.67], [1.95, 1.8], [2.0, 1.77], [1.97, 1.81], [1.95, 1.8], [1.91, 1.8], [1.96, 1.75], [1.92, 1.78], [1.85, 1.85], [2.0, 1.72]]
2322270;7892;8481;[[3.46, 1.28], [3.89, 1.26], [3.46, 1.28], [3.46, 1.28], [2.97, 1.29], [3.13, 1.32], [2.95, 1.35]]
2322271;7532;4863;[[1.93, 1.83], [1.99, 1.76], [2.06, 1.78], [1.99, 1.76], [1.92, 1.82], [2.01, 1.71], [2.16, 1.63], [2.1, 1.65], [2.0, 1.72]]
2322295;6343;8473;[[1.39, 2.9], [1.38, 2.84], [1.41, 2.94], [1.41, 2.83], [1.38, 2.83], [1.29, 2.98], [1.3, 3.26], [1.4, 2.75], [1.33, 3.25]]
2322294;8462;6978;[[5.6, 1.13], [5.04, 1.14], [5.42, 1.15], [5.09, 1.15], [5.02, 1.14], [5.1, 1.07], [4.98, 1.07], [5.54, 1.12], [5.25, 1.12], [6.0, 1.11]]
2319953;6665;5991;[[1.16, 5.2], [1.17, 4.77], [1.18, 4.98], [1.02, 13.41], [1.17, 4.77], [1.16, 3.79], [1.17, 4.54], [1.16, 4.6], [1.22, 4.0]]
2322272;7892;4863;[[3.65, 1.27], [4.26, 1.2], [5.02, 1.17], [4.26, 1.2], [3.62, 1.26], [3.68, 1.18], [3.88, 1.22]]
2319954;5991;6665;[[5.2, 1.16], [9.72, 1.04], [4.74, 1.19], [13.41, 1.02], [9.71, 1.04], [6.95, 1.07], [3.78, 1.16], [12.45, 1.0], [4.6, 1.16], [4.0, 1.22]]
2322232;4494;4411;[[1.92, 1.88], [2.0, 1.81], [1.97, 1.74], [2.4, 1.52], [1.83, 1.83], [1.83, 1.83]]
2322317;8997;7242;[[2.47, 1.5], [2.43, 1.57], [2.47, 1.5], [2.63, 1.48], [2.49, 1.43], [2.6, 1.45], [2.4, 1.5], [2.5, 1.5]]
2319955;4608;4991;[[1.73, 2.1], [1.4, 2.79], [1.68, 2.2], [1.41, 2.8], [1.4, 2.79], [1.39, 2.95], [1.57, 2.2], [1.97, 1.76], [1.7, 2.05], [1.9, 1.8]]
2322233;4411;4494;[[1.88, 1.92], [1.66, 2.16], [1.77, 2.07], [1.66, 2.16], [2.16, 1.68], [1.67, 2.05], [1.76, 1.97], [1.83, 1.83], [1.83, 1.83]]
2322311;7820;7367;[[2.45, 1.53], [3.15, 1.33], [3.04, 1.39], [3.18, 1.34], [3.15, 1.33], [2.97, 1.4], [3.14, 1.26], [3.13, 1.32], [2.95, 1.35], [3.0, 1.36]]
2322316;7969;8723;[[1.37, 2.89], [1.56, 2.45], [1.32, 3.24], [1.37, 2.87], [1.46, 2.54], [1.54, 2.26], [1.4, 2.72], [1.45, 2.55], [1.4, 2.75]]
2322320;6762;8263;[[1.43, 2.65], [1.53, 2.52], [1.43, 2.64], [1.37, 2.67], [1.36, 2.69], [1.35, 2.93], [1.45, 2.55]]
2319956;4991;4608;[[2.1, 1.73], [2.51, 1.5], [1.81, 2.0], [2.8, 1.41], [2.51, 1.5], [3.06, 1.37], [1.69, 2.03], [2.65, 1.43], [1.8, 1.9], [1.8, 1.9]]
2321430;5995;4991;[[1.85, 1.95], [1.76, 2.07], [1.66, 2.06], [1.97, 1.76], [1.8, 1.85], [1.72, 2.0]]
2322293;5005;6211;[[3.0, 1.39], [3.11, 1.33], [3.37, 1.33], [3.11, 1.33], [1.0, 1.0], [3.27, 1.23], [3.13, 1.32], [3.2, 1.3]]
2319957;5310;4674;[[1.33, 3.3], [1.29, 2.99], [1.35, 2.98], [1.4, 2.75], [1.36, 3.2]]
2321431;4991;5995;[[2.05, 1.77], [2.03, 1.74], [1.65, 2.25], [2.03, 1.74], [2.28, 1.61], [1.52, 2.28], [1.71, 2.04], [2.0, 1.65], [1.66, 2.1]]
2319958;4674;5310;[[3.3, 1.33], [13.21, 1.01], [3.1, 1.38], [13.22, 1.01], [6.35, 1.11], [3.12, 1.26], [12.86, 1.0], [2.95, 1.35]]
2322324;8297;6267;[[3.37, 1.22], [3.38, 1.28]]
2322305;6137;7106;[[1.25, 3.85], [1.25, 3.87], [1.25, 3.97], [1.2, 4.63], [1.25, 3.86], [1.21, 3.45], [1.21, 3.95], [1.22, 3.5], [1.2, 4.33]]
2319598;5973;5005;[[1.28, 3.7], [1.3, 3.58], [1.16, 5.33], [1.15, 5.27], [1.29, 2.97], [1.3, 3.23], [1.25, 3.5], [1.25, 3.75]]
2322292;6673;6290;[[1.43, 2.75], [1.25, 3.69], [1.29, 3.62], [1.26, 3.72], [1.25, 3.69], [1.28, 3.58], [1.25, 3.16], [1.26, 3.5], [1.28, 3.35], [1.36, 3.0]]
2322306;7106;6137;[[3.95, 1.25], [3.14, 1.35], [3.22, 1.35], [4.63, 1.2], [3.14, 1.35], [1.38, 2.81], [2.71, 1.36], [1.26, 3.56], [3.2, 1.28], [3.75, 1.25]]
2319599;5005;5973;[[3.7, 1.28], [6.43, 1.1], [3.67, 1.28], [5.33, 1.16], [6.43, 1.1], [6.25, 1.09], [3.17, 1.25], [10.7, 1.02], [8.5, 1.04], [3.75, 1.25]]
2322307;6615;7106;[[2.1, 1.73], [1.82, 1.96], [2.41, 1.58], [1.7, 2.16], [1.82, 1.96], [1.98, 1.73], [1.94, 1.79], [2.0, 1.65]]
2322318;8051;7653;[[2.68, 1.37], [2.57, 1.45], [3.6, 1.26], [2.67, 1.38]]
2322322;7726;6947;[[2.32, 1.5], [2.19, 1.6], [2.4, 1.5], [2.21, 1.68]]
2319600;6211;5422;[[1.18, 4.9], [1.18, 4.91], [1.2, 3.52], [1.2, 4.15], [1.22, 4.0], [1.22, 4.0]]
2322308;7106;6615;[[1.73, 2.1], [1.77, 2.02], [1.66, 2.24], [2.16, 1.7], [1.77, 2.02], [1.21, 3.92], [1.42, 2.51], [1.38, 2.84], [1.83, 1.83]]
2319601;5422;6211;[[4.9, 1.18], [4.67, 1.2], [3.39, 1.21], [3.5, 1.26], [4.0, 1.22], [4.0, 1.22]]
2319602;7157;5752;[[3.14, 1.26], [3.5, 1.26], [3.55, 1.25], [3.4, 1.3], [3.36, 1.33]]
2319603;5752;7157;[[1.31, 3.5], [1.63, 2.15], [1.26, 3.12], [1.12, 5.42], [1.12, 5.25], [1.3, 3.4]]
2322273;8068;4863;[[1.57, 2.4], [1.39, 2.79], [1.52, 2.55], [1.39, 2.79], [1.47, 2.57], [1.47, 2.39], [1.45, 2.6], [1.5, 2.4], [1.5, 2.5]]
2322274;8481;6902;[[2.5, 1.53], [2.66, 1.44], [2.74, 1.46], [2.66, 1.44], [2.1, 1.5], [2.84, 1.32], [2.77, 1.4], [3.2, 1.35], [3.25, 1.33]]
2322296;7187;7681;[[1.64, 2.2], [1.63, 2.17], [1.62, 2.32], [1.62, 2.16], [1.67, 1.95], [1.8, 1.9], [1.64, 2.15], [1.65, 2.1], [1.66, 2.1]]
2322300;6590;9044;[[1.6, 2.21]]
2322260;7489;7187;[[3.7, 1.95], [1.97, 1.85], [2.37, 1.53]]
2322297;4468;9029;[[1.3, 3.4], [1.33, 3.08], [1.35, 3.22], [1.33, 3.07], [1.37, 2.68], [1.36, 2.71], [1.34, 3.02], [1.3, 3.2], [1.3, 3.4]]
2322326;6762;8589;[[1.27, 3.45], [1.25, 3.95], [1.25, 3.42], [1.25, 3.18], [1.2, 3.5], [1.23, 3.81], [1.25, 3.55], [1.25, 3.75]]
2322298;8846;7169;[[2.05, 1.74], [2.0, 1.74], [2.31, 1.62], [1.99, 1.73], [2.16, 1.61], [2.13, 1.61], [1.9, 1.82], [1.95, 1.75], [2.0, 1.72]]
2322276;4863;6902;[[2.62, 1.38], [2.74, 1.4], [2.45, 1.51], [2.45, 1.51]]
2322234;5378;6902;[[1.37, 3.1], [1.36, 3.16], [1.37, 2.65], [1.67, 2.1], [1.7, 2.05], [1.66, 2.1]]
2322261;7367;5009;[[1.15, 4.7], [1.06, 9.24], [1.0, 19.0]]
2322312;7169;6745;[[2.0, 1.77], [2.0, 1.74], [2.16, 1.71], [2.01, 1.75], [2.1, 1.65], [2.14, 1.61], [2.19, 1.6], [1.95, 1.75], [2.2, 1.61]]
2319964;4608;5995;[[1.73, 2.1], [1.71, 2.14], [1.69, 2.16], [1.61, 2.13], [1.76, 1.97], [1.9, 1.8], [1.83, 1.83]]
2319966;6667;5929;[[1.5, 2.6], [1.55, 2.46], [1.37, 2.67], [1.65, 2.12], [1.53, 2.35], [1.53, 2.37]]
2319968;7175;8068;[[1.62, 2.3], [1.55, 2.47], [1.45, 2.68], [1.43, 2.64], [1.56, 2.22], [1.52, 2.39], [1.61, 2.15], [1.61, 2.2]]
2319970;4411;6665;[[2.95, 1.4], [2.84, 1.4], [2.74, 1.46], [2.87, 1.42], [2.84, 1.4], [2.36, 1.49], [2.57, 1.46], [2.75, 1.4], [2.75, 1.4]]
2319971;4674;4991;[[3.6, 1.29], [3.88, 1.26], [4.08, 1.25], [3.0, 1.28], [3.81, 1.23], [3.4, 1.28]]
2319973;4494;5991;[[1.43, 2.85], [1.12, 5.79], [1.49, 2.65], [1.13, 5.85], [1.12, 5.79], [1.41, 2.54], [1.3, 3.23], [1.4, 2.75], [1.33, 3.25]]
2319975;5310;7533;[[1.57, 2.4], [1.47, 2.61], [1.58, 2.39], [1.47, 2.61], [1.47, 2.61], [1.53, 2.27], [1.86, 1.86], [1.8, 1.9], [1.8, 1.9]]
2322235;6902;5378;[[3.1, 1.37], [2.07, 1.77], [2.07, 1.66], [2.24, 1.59], [2.05, 1.7], [2.1, 1.66]]
2322313;8120;7169;[[1.53, 2.45], [1.58, 2.3], [1.54, 2.5], [1.58, 2.3], [1.53, 2.28], [1.51, 2.31], [1.39, 2.76], [1.55, 2.3], [1.4, 2.75]]
2322341;7969;5319;[[2.07, 1.69], [2.11, 1.74], [2.1, 1.71], [2.09, 1.71], [2.06, 1.68], [2.16, 1.63], [2.17, 1.59], [2.1, 1.66], [2.05, 1.7], [2.1, 1.66]]
2322262;8846;7472;[[1.35, 3.3], [1.18, 4.93], [1.03, 10.0]]
2322314;6745;6343;[[1.77, 2.0], [1.86, 1.86], [1.89, 1.92], [1.87, 1.87], [1.95, 1.75], [1.65, 2.1], [1.8, 1.9], [1.83, 1.83]]
2319977;5995;4608;[[2.1, 1.73], [1.95, 1.78], [1.85, 1.96], [1.97, 1.8], [1.87, 1.87], [1.96, 1.75], [1.9, 1.82], [1.85, 1.85], [1.83, 1.83]]
2319979;5929;6667;[[2.55, 1.5], [2.94, 1.41], [2.8, 1.43], [2.79, 1.33], [2.39, 1.52], [2.6, 1.44], [2.37, 1.53]]
2319980;8068;7175;[[2.3, 1.62], [3.07, 1.38], [2.68, 1.45], [2.64, 1.43], [2.47, 1.53], [2.26, 1.54], [2.57, 1.46], [2.5, 1.5], [2.2, 1.61]]
2319981;6665;4411;[[1.4, 2.95], [1.4, 2.84], [1.5, 2.62], [1.42, 2.87], [1.4, 2.84], [1.38, 2.89], [1.42, 2.51], [1.37, 2.87], [1.44, 2.6], [1.33, 3.25]]
2319982;4991;4674;[[1.29, 3.6], [1.32, 3.43], [1.35, 3.13], [1.27, 3.09], [1.71, 2.04], [1.25, 3.5]]
2319983;5991;4494;[[2.85, 1.43], [5.79, 1.12], [3.36, 1.33], [5.85, 1.13], [5.79, 1.12], [3.02, 1.37], [2.85, 1.32], [3.5, 1.26], [3.25, 1.33]]
2319984;7533;5310;[[2.4, 1.57], [1.63, 2.22], [1.99, 1.84], [2.61, 1.47], [1.63, 2.22], [1.5, 2.56], [1.96, 1.74], [1.6, 2.22], [1.9, 1.8], [1.9, 1.8]]
2322319;6290;8113;[[4.1, 1.2], [3.87, 1.23], [4.08, 1.2], [2.51, 1.39], [3.02, 1.28], [1.85, 1.87], [2.55, 1.45], [5.5, 1.12]]
2322309;6211;7157;[[1.15, 5.13], [1.45, 2.78], [1.15, 5.15], [1.15, 5.13], [1.36, 2.69], [1.69, 2.07], [1.45, 2.37], [1.57, 2.25]]
2322310;7157;6211;[[2.51, 1.5], [2.19, 1.68], [5.15, 1.15], [2.51, 1.5], [2.46, 1.51], [2.34, 1.49], [2.16, 1.63], [2.2, 1.55], [2.25, 1.57]]
2322333;5906;8602;[[1.17, 5.01], [1.07, 5.1], [1.07, 5.0], [1.15, 4.72], [1.15, 4.75], [1.2, 4.33]]
2322334;8877;9047;[[1.42, 2.91], [1.3, 2.96], [1.29, 2.99], [1.4, 2.72], [1.4, 2.75], [1.4, 2.75]]
2319606;6301;5752;[[4.7, 1.19], [5.53, 1.15], [3.63, 1.18], [4.54, 1.17], [4.0, 1.22], [4.33, 1.2]]
2319608;7801;5005;[[2.8, 1.44], [2.95, 1.37], [2.73, 1.46], [2.97, 1.38], [2.95, 1.37], [2.51, 1.42], [2.76, 1.4], [2.95, 1.35], [2.62, 1.44]]
2319610;6290;6673;[[3.2, 1.35], [3.69, 1.25], [2.94, 1.41], [3.72, 1.26], [3.69, 1.25], [3.21, 1.24], [3.23, 1.3], [2.6, 1.44], [2.62, 1.44]]
2319612;6137;6211;[[1.44, 2.8], [1.35, 2.99], [1.42, 2.87], [1.36, 3.02], [1.38, 2.64], [1.52, 2.39], [1.4, 2.75], [1.44, 2.62]]
2319614;7157;5422;[[1.27, 3.47], [1.32, 3.43], [1.28, 3.5], [1.27, 3.47], [1.24, 3.25], [1.3, 3.23], [1.28, 3.4], [1.36, 3.0]]
2322325;7830;8728;[[2.88, 1.37], [2.88, 1.38], [2.87, 1.37], [2.87, 1.42], [2.65, 1.37], [2.55, 1.45], [2.4, 1.5], [2.37, 1.53]]
2319607;5752;6301;[[1.19, 4.7], [1.15, 5.53], [3.24, 1.33], [1.24, 3.23], [1.17, 4.54], [1.28, 3.4], [1.2, 4.33]]
